,transaction_date,owner,ticker,asset_type,type,amount,senator,est_amt,5_day_pct_change,15_day_pct_change,30_day_pct_change
1520,9/30/2019,Joint,SYY,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.009950742,0.00574406,0.014477558
1521,9/30/2019,Joint,UHAL,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.035842491,0.025228133,-0.009383677
1522,10/1/2019,Joint,CBS,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,,,
1523,10/1/2019,Joint,ENTG,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.028156936,0.024744021,0.025116634
1524,10/1/2019,Joint,CBS,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,,,
1525,10/2/2019,Joint,IP,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.00380128,0.099594555,0.16193613
1526,10/10/2019,Joint,PBA,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.010419548,-0.005607748,0.016169493
1527,10/11/2019,Joint,SPY,Stock,Purchase,"$15,001 - $50,000","David A Perdue , Jr",32500.5,0.005704134,0.033279541,0.049547789
1528,10/11/2019,Joint,CTSH,Stock,Sale,"$15,001 - $50,000","David A Perdue , Jr",-32500.5,0.000494928,0.010229225,0.045867527
1529,10/11/2019,Joint,XOM,Stock,Sale,"$15,001 - $50,000","David A Perdue , Jr",-32500.5,-0.019861202,0.008987765,0.017781645
1530,10/11/2019,Joint,RF,Stock,Sale,"$100,001 - $250,000","David A Perdue , Jr",-175000.5,0.022035047,0.072585742,0.080362933
1531,10/11/2019,Joint,MOS,Stock,Sale,"$15,001 - $50,000","David A Perdue , Jr",-32500.5,-0.056467,-0.002895633,-0.123552008
1532,10/11/2019,Joint,DVN,Stock,Sale,"$100,001 - $250,000","David A Perdue , Jr",-175000.5,,,
1533,10/11/2019,Joint,CBS,Stock,Sale,"$100,001 - $250,000","David A Perdue , Jr",-175000.5,,,
1534,10/11/2019,Joint,SPY,Stock,Purchase,"$500,001 - $1,000,000","David A Perdue , Jr",750000.5,0.005704134,0.033279541,0.049547789
1535,10/11/2019,Joint,LGF-B,Stock,Sale,"$50,001 - $100,000","David A Perdue , Jr",-75000.5,-0.11259757,-0.171683433,-0.030100385
1536,10/11/2019,Joint,FDX,Stock,Sale,"$100,001 - $250,000","David A Perdue , Jr",-175000.5,0.030026126,0.075443313,0.075649425
1537,10/15/2019,Joint,NWSA,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.031296608,0.024590187,-0.02831592
1538,10/16/2019,Joint,NWSA,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.01390921,-0.008052716,-0.043191896
1539,10/17/2019,Joint,TRGP,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.045151228,0.045191617,-0.041164009
1540,10/18/2019,Joint,ENTG,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.014986649,-0.018125705,-0.037249111
1541,10/23/2019,Joint,DOW,Stock,Sale,"$15,001 - $50,000","David A Perdue , Jr",-32500.5,0.080457267,0.136142346,0.115092417
1542,10/23/2019,Joint,RF,Stock,Sale,"$15,001 - $50,000","David A Perdue , Jr",-32500.5,-0.000614261,0.007985147,0.034180141
1543,10/23/2019,Joint,PAA,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.031319609,-0.071215781,-0.094621442
1544,10/25/2019,Joint,ALB,Stock,Purchase,"$15,001 - $50,000","David A Perdue , Jr",32500.5,,,
1545,10/23/2019,Spouse,MSFT,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,8000.5,0.053701484,0.073374981,0.096182971
1546,10/17/2019,Spouse,KTB,Stock,Sale,"$1,001 - $15,000",Pat Roberts,-8000.5,0.022615009,-0.089940239,-0.068105083
1547,10/1/2019,Spouse,KTB,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,8000.5,-0.003737669,0.154111584,0.037090186
1548,10/1/2019,Spouse,AMZN,Stock,Sale,"$1,001 - $15,000",Pat Roberts,-8000.5,-0.01736526,0.017330657,0.024400066
1549,10/31/2019,Spouse,MA,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,32500.5,-0.014522599,0.027600265,0.069650749
1550,10/15/2019,Spouse,AAPL,Stock,Sale,"$15,001 - $50,000",Pat Roberts,-32500.5,0.01971783,0.092682267,0.126480945
1551,10/1/2019,Spouse,NVDA,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,8000.5,0.018563242,0.124195549,0.204655222
1552,10/31/2019,Spouse,NFLX,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,8000.5,0.007515409,0.084478614,0.038585979
1553,10/1/2019,Spouse,NFLX,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,8000.5,0.004228855,-0.010720322,0.083203592
1554,10/3/2019,Spouse,AAPL,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,32500.5,0.041979934,0.103070373,0.192955968
1555,10/1/2019,Spouse,CELG,Stock,Sale,"$1,001 - $15,000",Pat Roberts,-8000.5,,,
1558,10/21/2019,Self,IBM,Stock,Purchase,"$50,001 - $100,000",John Hoeven,75000.5,0.025569384,0.033866721,0.0083004
1561,9/25/2019,Spouse,WFC,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-8000.5,-0.01603731,0.006699169,0.092163991
1562,9/25/2019,Spouse,DIS,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-8000.5,-0.029679109,-0.016755476,-0.013674823
1563,9/25/2019,Spouse,3V64.TI,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",8000.5,0,0,0
1564,9/25/2019,Spouse,VZ,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-8000.5,-0.022565163,0.010740478,0.008058095
1565,9/25/2019,Spouse,TXN,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",8000.5,-0.007045531,0.013778044,-0.050670705
1566,9/25/2019,Spouse,JNK,Stock,Sale,"$15,001 - $50,000","Jerry Moran,",-32500.5,-0.009519293,-0.000758051,0.001851623
1567,9/25/2019,Spouse,OXY,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",8000.5,-0.052724511,-0.110081584,-0.126185809
1568,9/25/2019,Spouse,MPC,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",8000.5,-0.015793922,0.042227674,0.068661628
1569,9/25/2019,Spouse,JNJ,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",8000.5,0.007710496,0.031910798,-0.00022904
1570,9/25/2019,Spouse,INTC,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",8000.5,-0.031948206,0.028028234,0.135182491
1571,9/25/2019,Spouse,GILD,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",8000.5,-0.040186933,0.017912658,0.018847436
1572,9/25/2019,Spouse,GIS,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-8000.5,-0.023260108,-0.019184445,-0.022537655
1573,9/25/2019,Spouse,0QZI.IL,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",8000.5,-0.042658312,0.036763403,0.055973906
1574,9/25/2019,Spouse,XOM,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-8000.5,-0.058864757,-0.043728057,0.001962102
1575,9/25/2019,Spouse,COST,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-8000.5,-0.0117846,0.035596582,0.047537953
1576,9/25/2019,Spouse,KO,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",8000.5,-0.020121698,-0.012552875,-0.025290654
1577,9/25/2019,Spouse,AAPL,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-8000.5,-0.009365285,0.060353834,0.163823877
1578,9/25/2019,Self,WFC,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-8000.5,-0.01603731,0.006699169,0.092163991
1579,9/25/2019,Self,DIS,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-8000.5,-0.029679109,-0.016755476,-0.013674823
1580,9/25/2019,Self,3V64.TI,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",8000.5,0,0,0
1581,9/25/2019,Self,VZ,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-8000.5,-0.022565163,0.010740478,0.008058095
1582,9/25/2019,Self,USB,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-8000.5,-0.044084665,-0.013534592,0.062208336
1583,9/25/2019,Self,TXN,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",8000.5,-0.007045531,0.013778044,-0.050670705
1584,9/25/2019,Self,JNK,Stock,Sale,"$15,001 - $50,000","Jerry Moran,",-32500.5,-0.009519293,-0.000758051,0.001851623
1585,9/25/2019,Self,OXY,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",8000.5,-0.052724511,-0.110081584,-0.126185809
1586,9/25/2019,Self,MSFT,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-8000.5,-0.033797354,0.007534604,0.03372563
1587,9/25/2019,Self,MPC,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",8000.5,-0.015793922,0.042227674,0.068661628
1588,9/25/2019,Self,JNJ,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",8000.5,0.007710496,0.031910798,-0.00022904
1589,9/25/2019,Self,INTC,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",8000.5,-0.031948206,0.028028234,0.135182491
1590,9/25/2019,Self,GILD,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",8000.5,-0.040186933,0.017912658,0.018847436
1591,9/25/2019,Self,GIS,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-8000.5,-0.023260108,-0.019184445,-0.022537655
1592,9/25/2019,Self,0QZI.IL,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",8000.5,-0.042658312,0.036763403,0.055973906
1593,9/25/2019,Self,XOM,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-8000.5,-0.058864757,-0.043728057,0.001962102
1594,9/25/2019,Self,CVS,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-8000.5,-0.017415052,0.045055081,0.141825563
1595,9/25/2019,Self,COST,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-8000.5,-0.0117846,0.035596582,0.047537953
1596,9/25/2019,Self,KO,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",8000.5,-0.020121698,-0.012552875,-0.025290654
1597,9/25/2019,Self,BRK-B,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",8000.5,-0.024073781,0.005670043,0.066743546
1598,9/25/2019,Self,BAC,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-8000.5,-0.048205125,0.031453042,0.121025645
1599,9/25/2019,Self,AAPL,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-8000.5,-0.009365285,0.060353834,0.163823877
1600,9/25/2019,Self,AMZN,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",8000.5,-0.031159329,0.005146154,0.015517502
1601,9/30/2019,Self,UNH,Stock,Sale,"$15,001 - $50,000",James M Inhofe,-32500.5,0.018037937,0.122400116,0.169197564
1602,9/30/2019,Self,XBI,Stock,Sale,"$15,001 - $50,000",James M Inhofe,-32500.5,0.004983561,0.0503606,0.097573787
1607,8/27/2019,Joint,TSLA,Stock,Sale,"$1,001 - $15,000",Sheldon Whitehouse,-8000.5,0.030829588,0.137378543,0.142236455
1608,8/27/2019,Self,CVS,Stock,Purchase,"$1,001 - $15,000",Sheldon Whitehouse,8000.5,0.041729998,0.068761609,0.027200651
1609,8/27/2019,Self,T,Stock,Purchase,"$1,001 - $15,000",Sheldon Whitehouse,8000.5,0.02880175,0.058755479,0.081828748
1610,8/27/2019,Self,TSLA,Stock,Sale,"$15,001 - $50,000",Sheldon Whitehouse,-32500.5,0.030829588,0.137378543,0.142236455
1623,9/26/2019,Joint,FDX,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.023766929,0.038164697,0.129236638
1624,9/4/2019,Joint,CZR,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.119579483,0.063074943,0.125098613
1625,9/5/2019,Joint,CZR,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.098847649,0.011011532,0.09859161
1626,9/11/2019,Joint,ENTG,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.046624053,0.016934282,0.047283844
1627,9/13/2019,Joint,ENTG,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.008703136,0.010825743,0.018467371
1628,9/16/2019,Joint,BPL,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,,,
1629,9/16/2019,Joint,BPL,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,,,
1630,9/16/2019,Joint,BPL,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,,,
1631,9/17/2019,Joint,BPL,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,,,
1632,9/18/2019,Joint,ET,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.018518427,-0.086666634,-0.085185176
1633,9/18/2019,Joint,WES,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.0652255,-0.12896009,-0.169958992
1634,9/18/2019,Joint,WES,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.0652255,-0.12896009,-0.169958992
1635,9/18/2019,Joint,BPL,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,,,
1636,9/18/2019,Joint,BPL,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,,,
1637,9/19/2019,Joint,OKE,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.021307753,-0.081502157,-0.070049282
1638,9/19/2019,Joint,AAPL,Stock,Sale,"$15,001 - $50,000","David A Perdue , Jr",-32500.5,-0.004842567,0.041319561,0.125814414
1639,9/19/2019,Joint,DCP,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.039201346,-0.126315723,-0.140785344
1640,9/25/2019,Joint,GPK,Stock,Sale,"$15,001 - $50,000","David A Perdue , Jr",-32500.5,0.022791971,0.036324831,0.146723655
1641,9/25/2019,Joint,SU,Stock,Sale,"$15,001 - $50,000","David A Perdue , Jr",-32500.5,-0.052764668,-0.055292354,-0.014849955
1644,9/24/2019,Self,NFLX,Stock,Purchase,"$50,001 - $100,000",John Hoeven,75000.5,0.058878944,0.116501057,0.131348454
1645,9/24/2019,Self,KTB,Stock,Purchase,"$15,001 - $50,000",John Hoeven,32500.5,0.010459016,0.098489215,0.142649698
1647,9/1/2019,Spouse,WFC,Stock,Purchase,"$1,001 - $15,000","A. Mitchell Mcconnell, Jr.",8000.5,0.048166625,0.055543411,0.087220717
1649,8/1/2019,Spouse,DD,Stock,Sale,"$1,001 - $15,000",William Cassidy,-8000.5,-0.012972528,-0.056074759,0.025805637
1650,8/15/2019,Spouse,CVET,Stock,Sale,"$1,001 - $15,000",Susan M Collins,-8000.5,-0.040343893,-0.116402132,-0.222552897
1651,8/20/2019,Spouse,AKAM,Stock,Purchase,"$15,001 - $50,000",Susan M Collins,32500.5,0.018003434,0.034044973,0.037161006
1654,8/26/2019,Joint,T,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.01288316,0.063841971,0.073003232
1655,8/26/2019,Joint,T,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.01288316,0.063841971,0.073003232
1656,8/22/2019,Joint,T,Stock,Sale,"$15,001 - $50,000","David A Perdue , Jr",-32500.5,-0.006781491,0.071206707,0.059904066
1657,8/21/2019,Joint,ENTG,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.041234986,0.071412083,0.079704947
1658,8/19/2019,Joint,ENTG,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.029446209,0.045804964,0.095582974
1659,8/16/2019,Joint,CZR,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.053709662,-0.013489811,-0.003996999
1660,8/15/2019,Joint,CZR,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.020127412,-0.006369427,-0.017579583
1661,8/15/2019,Joint,GPK,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.046875048,0.085156278,0.152231403
1662,8/15/2019,Joint,ENTG,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.043520332,0.070841482,0.119197304
1663,8/15/2019,Joint,M,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.037128637,-0.047648467,-0.033355027
1664,8/15/2019,Joint,BMY,Stock,Sale,"$15,001 - $50,000","David A Perdue , Jr",-32500.5,0.046120112,0.055081927,0.097704889
1665,8/14/2019,Joint,GPK,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.047058792,0.082352905,0.118901191
1666,8/14/2019,Joint,GPK,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.047058792,0.082352905,0.118901191
1667,8/13/2019,Joint,EXR,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.016385163,0.03789595,-0.008675664
1668,8/13/2019,Joint,EXR,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.016385163,0.03789595,-0.008675664
1669,8/12/2019,Joint,GPK,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.003065117,0.038314187,0.080082803
1670,8/9/2019,Joint,DIS,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.02396769,-0.009096206,-0.043748203
1671,8/9/2019,Joint,FEYE,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.003021145,0.014350494,0.052492497
1672,8/9/2019,Joint,GPK,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.037918119,0.026765945,0.061416027
1673,8/9/2019,Joint,DIS,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.02396769,-0.009096206,-0.043748203
1674,8/8/2019,Joint,GPK,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.090262993,-0.018479001,0.02178963
1675,8/8/2019,Joint,KR,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.04131122,0.020790154,0.107473182
1676,8/8/2019,Joint,KR,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.04131122,0.020790154,0.107473182
1677,8/8/2019,Joint,M,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.204724479,-0.266240228,-0.225217584
1678,8/7/2019,Joint,KR,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.068428871,-0.009442061,0.087886262
1679,8/7/2019,Joint,CZR,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.029274352,-0.0627307,0.057564577
1680,8/7/2019,Joint,STT,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.054666705,-0.051238109,0.163809351
1681,8/6/2019,Joint,CZR,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.002719422,-0.077626683,0.070704587
1682,8/6/2019,Joint,KR,Stock,Purchase,"$15,001 - $50,000","David A Perdue , Jr",32500.5,0.034560182,0.044955473,0.139869206
1683,8/5/2019,Joint,KR,Stock,Purchase,"$15,001 - $50,000","David A Perdue , Jr",32500.5,0.05246359,0.098868686,0.178343743
1684,8/5/2019,Joint,CZR,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.058499129,-0.064253185,0.030448345
1688,8/14/2019,Spouse,NFLX,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,8000.5,-0.004346187,-0.019591407,-0.119688374
1689,8/14/2019,Spouse,AMZN,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,32500.5,0.034362708,0.044107644,-0.013114305
1690,7/23/2019,Spouse,WAT,Stock,Sale,"$1,001 - $15,000","Angus S King, Jr.",-8000.5,-0.024198313,-0.048167965,-0.029367358
1691,7/23/2019,Spouse,CMCSA,Stock,Purchase,"$1,001 - $15,000","Angus S King, Jr.",8000.5,-0.005415043,-0.019404399,0.027075836
1692,8/22/2019,Self,DOW,Stock,Purchase,"$50,001 - $100,000",John Hoeven,75000.5,0.024475729,0.16544102,0.096288157
1694,7/23/2019,Self,CVS,Stock,Sale,"$50,001 - $100,000",John Hoeven,-75000.5,0.01362733,0.0731577,0.105612249
1695,7/23/2019,Self,UPS,Stock,Sale,"$100,001 - $250,000",John Hoeven,-175000.5,0.138121031,0.100313538,0.144538082
1699,10/31/2018,Joint,BBT,Corporate Bond,Sale,"$15,001 - $50,000",Patrick J Toomey,-32500.5,,,
1701,3/22/2018,Joint,REVB,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-8000.5,,,
1702,7/27/2018,Joint,REVB,Stock,Sale,"$15,001 - $50,000",Patrick J Toomey,-32500.5,,,
1703,8/22/2018,Joint,CAPL,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-8000.5,-0.04681746,-0.021567717,-0.047869744
1704,8/9/2018,Joint,CAPL,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-8000.5,-0.011018999,0.004958777,-0.00220373
1705,8/2/2018,Joint,PG,Stock,Sale,"$15,001 - $50,000",Patrick J Toomey,-32500.5,-0.007317128,0.015121966,0.01963417
1706,1/5/2018,Joint,PFS,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-8000.5,0.044725942,-0.010436154,-0.036807972
1707,1/8/2018,Joint,REVB,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-8000.5,,,
1708,1/8/2018,Joint,PFS,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-8000.5,0.038031298,-0.012677018,-0.02930838
1709,1/30/2018,Joint,REVB,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-8000.5,,,
1710,1/30/2018,Joint,REVB,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-8000.5,,,
1711,1/5/2018,Joint,BAC,Corporate Bond,Sale,"$15,001 - $50,000",Patrick J Toomey,-32500.5,0.028354865,0.064292747,0.052752906
1712,5/16/2018,Joint,REVB,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-8000.5,,,
1713,5/2/2018,Joint,BOX,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-8000.5,0.148116806,0.156157455,0.130765987
1714,5/2/2018,Self,BOX,Stock,Purchase,"$1,001 - $15,000",Patrick J Toomey,8000.5,0.148116806,0.156157455,0.130765987
1715,2/15/2018,Self,NTRP,Stock,Purchase,"$1,001 - $15,000",Patrick J Toomey,8000.5,0.118421144,0.075358868,-0.00837317
1716,2/8/2018,Joint,REVB,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-8000.5,,,
1717,7/27/2018,Self,REVB,Stock,Sale,"$15,001 - $50,000",Patrick J Toomey,-32500.5,,,
1718,9/6/2018,Joint,GE,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-8000.5,0.015987216,-0.069553182,-0.00095987
1719,4/30/2018,Joint,REVB,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-8000.5,,,
1720,4/23/2018,Joint,BOX,Stock,Purchase,"$1,001 - $15,000",Patrick J Toomey,8000.5,-0.00218242,0.184635512,0.158446141
1721,6/25/2018,Joint,REVB,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-8000.5,,,
1722,6/6/2018,Joint,REVB,Stock,Sale,"$15,001 - $50,000",Patrick J Toomey,-32500.5,,,
1725,12/7/2018,Spouse,WMT,Stock,Sale,"$1,001 - $15,000",William Cassidy,-8000.5,,,
1726,12/7/2018,Spouse,SBUX,Stock,Sale,"$1,001 - $15,000",William Cassidy,-8000.5,-0.001985845,-0.01634345,0.014663255
1727,12/7/2018,Spouse,PG,Stock,Sale,"$1,001 - $15,000",William Cassidy,-8000.5,0.045321901,-0.005732889,0.033965583
1728,12/7/2018,Spouse,NVS,Stock,Sale,"$1,001 - $15,000",William Cassidy,-8000.5,0.003559984,-0.014584187,0.012287713
1729,12/7/2018,Spouse,JPM,Stock,Purchase,"$1,001 - $15,000",William Cassidy,8000.5,-0.029044535,-0.054894054,0.002167269
1730,12/7/2018,Spouse,MSFT,Stock,Sale,"$1,001 - $15,000",William Cassidy,-8000.5,0.0115436,-0.031005547,0.018030866
1731,12/7/2018,Spouse,MDT,Stock,Sale,"$1,001 - $15,000",William Cassidy,-8000.5,-0.005517823,-0.029330737,-0.069881866
1732,12/7/2018,Spouse,FRT,Stock,Sale,"$1,001 - $15,000",William Cassidy,-8000.5,-0.023205705,-0.111706354,-0.051051937
1733,12/7/2018,Spouse,XOM,Stock,Sale,"$1,001 - $15,000",William Cassidy,-8000.5,-0.02653269,-0.121715494,-0.081658873
1734,12/7/2018,Spouse,DIS,Stock,Sale,"$1,001 - $15,000",William Cassidy,-8000.5,0.001964589,-0.020807321,-0.007679946
1735,12/7/2018,Spouse,CMCSA,Stock,Sale,"$1,001 - $15,000",William Cassidy,-8000.5,-0.02860196,-0.084753144,-0.00841507
1736,12/7/2018,Spouse,CSCO,Stock,Sale,"$1,001 - $15,000",William Cassidy,-8000.5,-0.013350304,-0.066968015,-0.013523027
1737,12/7/2018,Spouse,CVS,Stock,Sale,"$1,001 - $15,000",William Cassidy,-8000.5,-0.029828695,-0.115670168,-0.10770673
1738,12/7/2018,Spouse,AAPL,Stock,Purchase,"$1,001 - $15,000",William Cassidy,8000.5,-0.017864783,-0.063802075,-0.086474122
1739,12/7/2018,Spouse,AMGN,Stock,Sale,"$1,001 - $15,000",William Cassidy,-8000.5,0.003290813,0.016872179,0.052862402
1740,7/18/2019,Joint,MALOX,Other Securities,Purchase,"$1,001 - $15,000",Daniel S Sullivan,8000.5,-0.003154586,-0.011040998,-0.011566781
1741,7/17/2019,Self,GTCSX,Other Securities,Purchase,"$1,001 - $15,000",Daniel S Sullivan,8000.5,0.02702699,-0.026195569,-0.05945949
1742,7/17/2019,Spouse,TSCIX,Other Securities,Purchase,"$1,001 - $15,000",Daniel S Sullivan,8000.5,0.016260174,-0.058161301,-0.068792969
1743,7/17/2019,Self,VPMAX,Other Securities,Sale,"$1,001 - $15,000",Daniel S Sullivan,-8000.5,0.025063233,-0.028024472,-0.03401943
1744,7/17/2019,Joint,IWF,Other Securities,Sale,"$15,001 - $50,000",Daniel S Sullivan,-32500.5,0.011305409,-0.032186424,-0.023104842
1745,6/28/2019,Self,MPLX,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-8000.5,0.002485283,-0.020192568,-0.142683052
1746,7/31/2019,Joint,REVB,Stock,Sale,"$15,001 - $50,000",Patrick J Toomey,-32500.5,,,
